t,sym,dir,score,why,win,month
2025-12-25 15:00:00+00:00,USDCHF,BUY,2.214500774087248,низ диапазона,True,2025-12
2025-12-25 20:00:00+00:00,USDCHF,BUY,2.8199212713679263,низ диапазона,True,2025-12
2025-12-26 00:00:00+00:00,NZDUSD,BUY,3.30952380952381,RSI перепроданность,True,2025-12
2025-12-26 05:00:00+00:00,GBPUSD,BUY,2.095099858099991,низ диапазона,False,2025-12
2025-12-26 10:00:00+00:00,NZDUSD,BUY,3.461451529513741,низ диапазона,True,2025-12
2025-12-29 05:00:00+00:00,EURJPY,BUY,3.30932358955282,низ диапазона,True,2025-12
2025-12-29 10:00:00+00:00,NZDUSD,BUY,4.20927136405702,низ диапазона,True,2025-12
2025-12-29 15:00:00+00:00,EURJPY,BUY,3.2318329650713435,низ диапазона,True,2025-12
2025-12-29 20:00:00+00:00,AUDUSD,BUY,2.189505787115378,низ диапазона,True,2025-12
2025-12-30 10:00:00+00:00,EURJPY,BUY,1.3655940773403672,низ диапазона,True,2025-12
2025-12-30 20:00:00+00:00,NZDUSD,BUY,4.019007114135479,низ диапазона,False,2025-12
2025-12-31 00:00:00+00:00,GBPUSD,BUY,3.6773398924503917,низ диапазона,False,2025-12
2025-12-31 05:00:00+00:00,NZDUSD,BUY,4.442390016844608,низ диапазона,False,2025-12
2025-12-31 10:00:00+00:00,NZDUSD,BUY,3.8644712454209635,низ диапазона,False,2025-12
2025-12-31 15:00:00+00:00,AUDUSD,BUY,2.7076131803408865,низ диапазона,True,2025-12
2025-12-31 20:00:00+00:00,USDCAD,SELL,1.095190415105012,верх диапазона + тренд вниз,True,2025-12
2026-01-01 00:00:00+00:00,GBPUSD,SELL,0.4012229551484614,верх диапазона + тренд вниз,True,2026-01
2026-01-01 10:00:00+00:00,GBPUSD,SELL,1.811982953427191,верх диапазона + тренд вниз,False,2026-01
2026-01-01 15:00:00+00:00,NZDUSD,BUY,2.3166666666666673,низ диапазона,True,2026-01
2026-01-01 20:00:00+00:00,USDCAD,BUY,6.1499999999999995,низ диапазона,False,2026-01
2026-01-02 00:00:00+00:00,USDCAD,BUY,4.5,RSI перепроданность,True,2026-01
2026-01-02 05:00:00+00:00,AUDUSD,SELL,1.0045334625704498,RSI перекупленность,False,2026-01
2026-01-02 10:00:00+00:00,GBPUSD,BUY,1.975677301123879,низ диапазона,True,2026-01
2026-01-02 15:00:00+00:00,USDCHF,BUY,2.2093643704150794,низ диапазона,True,2026-01
2026-01-02 20:00:00+00:00,EURJPY,BUY,2.7445916994998387,низ диапазона,False,2026-01
2026-01-05 00:00:00+00:00,AUDUSD,BUY,3.17479605635127,низ диапазона,False,2026-01
2026-01-05 05:00:00+00:00,EURUSD,BUY,1.560828333787034,низ диапазона,True,2026-01
2026-01-05 10:00:00+00:00,EURJPY,BUY,2.9979329258539877,низ диапазона,True,2026-01
2026-01-05 15:00:00+00:00,USDJPY,BUY,1.906555740513271,низ диапазона,False,2026-01
2026-01-05 20:00:00+00:00,USDCHF,BUY,2.605980991505714,низ диапазона,False,2026-01
2026-01-06 00:00:00+00:00,USDCHF,BUY,2.180737791892395,низ диапазона,False,2026-01
2026-01-06 05:00:00+00:00,USDCHF,BUY,2.627844473736131,низ диапазона,True,2026-01
2026-01-06 15:00:00+00:00,NZDUSD,BUY,2.071047463937363,низ диапазона,True,2026-01
2026-01-06 20:00:00+00:00,GBPUSD,BUY,2.9696802471374246,низ диапазона,True,2026-01
2026-01-07 00:00:00+00:00,GBPUSD,BUY,2.323930101781319,низ диапазона,True,2026-01
2026-01-07 05:00:00+00:00,EURJPY,BUY,2.252774703082925,низ диапазона,True,2026-01
2026-01-07 15:00:00+00:00,AUDUSD,BUY,2.2862130294386507,низ диапазона,False,2026-01
2026-01-07 20:00:00+00:00,AUDUSD,BUY,4.116460599043405,низ диапазона,True,2026-01
2026-01-08 00:00:00+00:00,GBPUSD,BUY,3.8752391895616425,низ диапазона,True,2026-01
2026-01-08 05:00:00+00:00,AUDUSD,BUY,3.4367606731829916,низ диапазона,False,2026-01
2026-01-08 10:00:00+00:00,AUDUSD,BUY,2.379750465933242,низ диапазона,False,2026-01
2026-01-08 15:00:00+00:00,AUDUSD,BUY,1.2011492363986935,RSI перепроданность,False,2026-01
2026-01-08 20:00:00+00:00,EURUSD,BUY,1.000647906561369,RSI перепроданность,False,2026-01
2026-01-09 05:00:00+00:00,NZDUSD,BUY,2.003881876689374,низ диапазона,False,2026-01
2026-01-09 10:00:00+00:00,NZDUSD,BUY,3.6701956803573603,низ диапазона,True,2026-01
2026-01-09 15:00:00+00:00,EURJPY,SELL,1.4486825897075997,верх диапазона + тренд вниз,True,2026-01
2026-01-12 00:00:00+00:00,USDCHF,BUY,3.3124463919092886,низ диапазона,True,2026-01
2026-01-12 05:00:00+00:00,NZDUSD,SELL,2.2649646316298977,верх диапазона + тренд вниз,False,2026-01
2026-01-12 10:00:00+00:00,NZDUSD,SELL,2.8582743886472572,верх диапазона + тренд вниз,False,2026-01
2026-01-12 15:00:00+00:00,USDCHF,BUY,2.18822583085986,низ диапазона,True,2026-01
2026-01-12 20:00:00+00:00,NZDUSD,SELL,1.3801758562621704,верх диапазона + тренд вниз,False,2026-01
2026-01-13 00:00:00+00:00,NZDUSD,SELL,1.8318629768393317,верх диапазона + тренд вниз,False,2026-01
2026-01-13 05:00:00+00:00,EURUSD,BUY,2.0414722838361516,низ диапазона,True,2026-01
2026-01-13 10:00:00+00:00,AUDUSD,BUY,3.6963833270496824,низ диапазона,False,2026-01
2026-01-13 15:00:00+00:00,GBPUSD,BUY,3.5016287092822678,низ диапазона,False,2026-01
2026-01-13 20:00:00+00:00,NZDUSD,BUY,3.4649760901267204,низ диапазона,False,2026-01
2026-01-14 00:00:00+00:00,NZDUSD,BUY,3.362815995807381,низ диапазона,True,2026-01
2026-01-14 05:00:00+00:00,EURUSD,BUY,0.8911002263056547,низ диапазона,True,2026-01
2026-01-14 10:00:00+00:00,USDJPY,BUY,2.4274925167338415,низ диапазона,False,2026-01
2026-01-14 15:00:00+00:00,EURJPY,BUY,4.857505277624361,низ диапазона,True,2026-01
2026-01-14 20:00:00+00:00,EURJPY,BUY,1.3560101932382107,RSI перепроданность,False,2026-01
2026-01-15 00:00:00+00:00,EURJPY,BUY,2.343480981421979,низ диапазона,False,2026-01
2026-01-15 05:00:00+00:00,NZDUSD,BUY,3.2694527744365,низ диапазона,True,2026-01
2026-01-15 10:00:00+00:00,AUDUSD,SELL,1.5046515335906496,верх диапазона + тренд вниз,True,2026-01
2026-01-15 15:00:00+00:00,EURUSD,BUY,2.852557633206624,низ диапазона,True,2026-01
2026-01-15 20:00:00+00:00,GBPUSD,BUY,2.16463984341627,низ диапазона,True,2026-01
2026-01-16 00:00:00+00:00,GBPUSD,BUY,2.204710413217937,низ диапазона,True,2026-01
2026-01-16 05:00:00+00:00,NZDUSD,SELL,0.30534576361292487,верх диапазона + тренд вниз,False,2026-01
2026-01-16 10:00:00+00:00,USDCHF,BUY,2.188008709793874,низ диапазона,True,2026-01
2026-01-16 15:00:00+00:00,EURJPY,BUY,3.1533656745225827,низ диапазона,True,2026-01
2026-01-16 20:00:00+00:00,EURJPY,BUY,2.0214073437553943,низ диапазона,True,2026-01
2026-01-19 00:00:00+00:00,USDJPY,BUY,3.6969168016779976,низ диапазона,True,2026-01
2026-01-19 05:00:00+00:00,USDCHF,BUY,1.8533484314778574,низ диапазона,True,2026-01
2026-01-19 10:00:00+00:00,USDCAD,BUY,2.8332726501639316,низ диапазона,False,2026-01
2026-01-19 15:00:00+00:00,USDCAD,BUY,3.1339975889438043,низ диапазона,True,2026-01
2026-01-19 20:00:00+00:00,EURJPY,SELL,2.1464778524577177,верх диапазона + тренд вниз,True,2026-01
2026-01-20 05:00:00+00:00,USDCAD,BUY,1.8298314606998816,низ диапазона,False,2026-01
2026-01-20 10:00:00+00:00,USDCHF,BUY,4.882566048542994,низ диапазона,True,2026-01
2026-01-20 15:00:00+00:00,USDCHF,BUY,1.7318011162773708,RSI перепроданность,True,2026-01
2026-01-21 00:00:00+00:00,NZDUSD,BUY,2.762371899624065,низ диапазона,True,2026-01
2026-01-21 05:00:00+00:00,EURUSD,BUY,2.1594726690573802,низ диапазона,False,2026-01
2026-01-21 10:00:00+00:00,GBPUSD,BUY,2.8402898042624884,низ диапазона,True,2026-01
2026-01-21 15:00:00+00:00,EURUSD,BUY,2.7192812437754768,низ диапазона,False,2026-01
2026-01-21 20:00:00+00:00,EURUSD,BUY,2.0145338566531192,низ диапазона,True,2026-01
2026-01-22 15:00:00+00:00,USDCHF,BUY,5.040172076501182,низ диапазона,False,2026-01
2026-01-22 20:00:00+00:00,USDCHF,BUY,4.654987814014351,низ диапазона,True,2026-01
2026-01-23 00:00:00+00:00,USDCHF,BUY,2.934275301858769,низ диапазона,True,2026-01
2026-01-23 10:00:00+00:00,USDCAD,BUY,1.2459672207354857,низ диапазона,False,2026-01
2026-01-23 15:00:00+00:00,USDCAD,BUY,3.272659871897267,низ диапазона,False,2026-01
2026-01-23 20:00:00+00:00,USDCAD,BUY,4.6424681478917185,низ диапазона,False,2026-01
2026-01-26 00:00:00+00:00,USDCAD,BUY,5.0649268248984765,низ диапазона,False,2026-01
2026-01-26 05:00:00+00:00,USDCHF,BUY,4.82965416597117,низ диапазона,False,2026-01
2026-01-26 10:00:00+00:00,USDJPY,BUY,4.203623736314413,низ диапазона,True,2026-01
2026-01-26 15:00:00+00:00,USDCHF,BUY,2.2980977675741556,низ диапазона,True,2026-01
2026-01-26 20:00:00+00:00,USDCAD,SELL,0.1523756566387684,верх диапазона + тренд вниз,False,2026-01
2026-01-27 00:00:00+00:00,AUDUSD,BUY,2.692867533412128,низ диапазона,True,2026-01
2026-01-27 05:00:00+00:00,USDCAD,SELL,2.759671911651771,верх диапазона + тренд вниз,True,2026-01
2026-01-27 15:00:00+00:00,USDCAD,BUY,3.9374156077100144,низ диапазона,False,2026-01
2026-01-27 20:00:00+00:00,USDCHF,BUY,4.506180888241849,низ диапазона,True,2026-01
2026-01-28 00:00:00+00:00,USDCHF,BUY,2.680517893121282,низ диапазона,True,2026-01
2026-01-28 05:00:00+00:00,USDCAD,BUY,0.7525901783593862,низ диапазона,False,2026-01
2026-01-28 10:00:00+00:00,USDCAD,BUY,1.8173354159129225,низ диапазона,True,2026-01
2026-01-28 15:00:00+00:00,EURUSD,BUY,3.2296300786621117,низ диапазона,True,2026-01
2026-01-29 00:00:00+00:00,USDCAD,BUY,0.7989981047445005,низ диапазона,False,2026-01
2026-01-29 05:00:00+00:00,USDCHF,BUY,1.7288804887574631,низ диапазона,True,2026-01
2026-01-29 15:00:00+00:00,AUDUSD,BUY,2.6423100173117664,низ диапазона,True,2026-01
2026-01-29 20:00:00+00:00,USDCAD,BUY,1.6821663523003665,низ диапазона,True,2026-01
2026-01-30 05:00:00+00:00,USDJPY,SELL,2.5581872266961643,RSI перекупленность,False,2026-01
2026-01-30 10:00:00+00:00,USDJPY,SELL,1.4502579090934384,верх диапазона + тренд вниз,False,2026-01
2026-01-30 15:00:00+00:00,GBPUSD,BUY,2.8368677470108,низ диапазона,False,2026-01
2026-01-30 20:00:00+00:00,GBPUSD,BUY,2.8368677470108,низ диапазона,False,2026-01
2026-02-02 00:00:00+00:00,GBPUSD,BUY,2.8368677470108,низ диапазона,False,2026-02
2026-02-02 05:00:00+00:00,GBPUSD,BUY,2.8368677470108,низ диапазона,False,2026-02
2026-02-02 10:00:00+00:00,GBPUSD,BUY,2.8368677470108,низ диапазона,False,2026-02
2026-02-02 15:00:00+00:00,GBPUSD,BUY,2.8368677470108,низ диапазона,False,2026-02
2026-02-02 20:00:00+00:00,EURUSD,BUY,3.453014089792472,низ диапазона,True,2026-02
2026-02-03 00:00:00+00:00,EURUSD,BUY,2.8633538840167896,низ диапазона,True,2026-02
2026-02-03 05:00:00+00:00,USDJPY,SELL,2.502233905117347,RSI перекупленность,False,2026-02
2026-02-03 15:00:00+00:00,USDCHF,BUY,3.521044635873169,низ диапазона,True,2026-02
2026-02-03 20:00:00+00:00,USDCAD,BUY,1.725431440397024,низ диапазона,False,2026-02
2026-02-04 05:00:00+00:00,USDCAD,BUY,1.833181873234297,низ диапазона,True,2026-02
2026-02-04 10:00:00+00:00,NZDUSD,BUY,3.226920881145182,низ диапазона,False,2026-02
2026-02-04 15:00:00+00:00,NZDUSD,BUY,3.6514902591132534,низ диапазона,False,2026-02
2026-02-04 20:00:00+00:00,GBPUSD,BUY,2.990252794858975,низ диапазона,False,2026-02
2026-02-05 00:00:00+00:00,GBPUSD,BUY,3.10572623707269,низ диапазона,False,2026-02
2026-02-05 05:00:00+00:00,GBPUSD,BUY,3.1337662205949117,низ диапазона,False,2026-02
2026-02-05 10:00:00+00:00,EURUSD,BUY,1.0833243390138056,низ диапазона,True,2026-02
2026-02-05 15:00:00+00:00,GBPUSD,BUY,3.496022690923527,низ диапазона,True,2026-02
2026-02-05 20:00:00+00:00,AUDUSD,BUY,2.945395941188624,низ диапазона,False,2026-02
2026-02-06 00:00:00+00:00,EURJPY,BUY,2.1986874618825016,низ диапазона,True,2026-02
2026-02-06 10:00:00+00:00,GBPUSD,SELL,1.507187316391612,верх диапазона + тренд вниз,False,2026-02
2026-02-06 15:00:00+00:00,USDCAD,BUY,3.775393826753028,низ диапазона,True,2026-02
2026-02-06 20:00:00+00:00,GBPUSD,SELL,1.8318458147962233,верх диапазона + тренд вниз,True,2026-02
2026-02-09 00:00:00+00:00,USDCHF,BUY,3.0377681667572576,низ диапазона,False,2026-02
2026-02-09 05:00:00+00:00,USDCHF,BUY,1.804564435287359,низ диапазона,False,2026-02
2026-02-09 10:00:00+00:00,USDCHF,BUY,2.8644445318669662,низ диапазона,False,2026-02
2026-02-09 15:00:00+00:00,USDCHF,BUY,4.854130681019652,низ диапазона,True,2026-02
2026-02-09 20:00:00+00:00,USDCAD,BUY,4.061680904065625,низ диапазона,False,2026-02
2026-02-10 00:00:00+00:00,USDCAD,BUY,3.747892355467124,низ диапазона,False,2026-02
2026-02-10 05:00:00+00:00,EURJPY,BUY,2.172113716762224,низ диапазона,False,2026-02
2026-02-10 10:00:00+00:00,EURJPY,BUY,3.202119547004784,низ диапазона,False,2026-02
2026-02-10 15:00:00+00:00,EURJPY,BUY,3.9367897861159262,низ диапазона,False,2026-02
2026-02-10 20:00:00+00:00,EURJPY,BUY,3.3598822996732514,низ диапазона,False,2026-02
2026-02-11 00:00:00+00:00,EURJPY,BUY,4.118135471842607,низ диапазона,False,2026-02
2026-02-11 05:00:00+00:00,EURJPY,BUY,4.010756761720886,низ диапазона,True,2026-02
2026-02-11 10:00:00+00:00,USDCAD,BUY,3.5812476573619088,низ диапазона,True,2026-02
2026-02-11 15:00:00+00:00,USDCHF,SELL,1.4941964801699146,верх диапазона + тренд вниз,True,2026-02
2026-02-11 20:00:00+00:00,GBPUSD,BUY,2.4765244789697687,низ диапазона,True,2026-02
2026-02-12 00:00:00+00:00,GBPUSD,BUY,2.4595703038174883,низ диапазона,False,2026-02
2026-02-12 10:00:00+00:00,USDCHF,BUY,2.402293213162766,низ диапазона,False,2026-02
2026-02-12 15:00:00+00:00,USDCHF,BUY,0.9114318249578086,низ диапазона,True,2026-02
2026-02-12 20:00:00+00:00,NZDUSD,BUY,2.0369292106151193,низ диапазона,True,2026-02
2026-02-13 00:00:00+00:00,NZDUSD,BUY,2.8439287544463108,низ диапазона,False,2026-02
2026-02-13 05:00:00+00:00,AUDUSD,BUY,4.3255666437062255,низ диапазона,False,2026-02
2026-02-13 10:00:00+00:00,AUDUSD,BUY,2.0556888455838185,низ диапазона,False,2026-02
2026-02-13 15:00:00+00:00,EURUSD,BUY,2.5004291269967984,низ диапазона,True,2026-02
2026-02-13 20:00:00+00:00,USDJPY,BUY,2.3261182813972114,низ диапазона,True,2026-02
2026-02-16 10:00:00+00:00,EURJPY,SELL,1.813903950494062,верх диапазона + тренд вниз,True,2026-02
2026-02-16 15:00:00+00:00,AUDUSD,BUY,2.255530348778316,низ диапазона,True,2026-02
2026-02-16 20:00:00+00:00,GBPUSD,BUY,1.1449183000373389,низ диапазона,False,2026-02
2026-02-17 00:00:00+00:00,GBPUSD,BUY,3.7949442943988387,низ диапазона,False,2026-02
2026-02-17 05:00:00+00:00,GBPUSD,BUY,3.4529734974600514,низ диапазона,False,2026-02
2026-02-17 15:00:00+00:00,GBPUSD,BUY,3.647688204145929,низ диапазона,True,2026-02
2026-02-17 20:00:00+00:00,EURJPY,SELL,0.3551406404952093,верх диапазона + тренд вниз,False,2026-02
2026-02-18 05:00:00+00:00,NZDUSD,BUY,2.021376544844238,низ диапазона,True,2026-02
2026-02-18 10:00:00+00:00,NZDUSD,BUY,1.495446443390847,RSI перепроданность,False,2026-02
2026-02-18 15:00:00+00:00,EURJPY,SELL,1.5915609818519763,верх диапазона + тренд вниз,False,2026-02
2026-02-18 20:00:00+00:00,EURUSD,BUY,3.8148946405683004,низ диапазона,True,2026-02
2026-02-19 00:00:00+00:00,GBPUSD,BUY,4.178926873339004,низ диапазона,False,2026-02
2026-02-19 05:00:00+00:00,GBPUSD,BUY,3.737450930179102,низ диапазона,False,2026-02
2026-02-19 10:00:00+00:00,GBPUSD,BUY,1.4357157630636554,низ диапазона,False,2026-02
2026-02-20 05:00:00+00:00,GBPUSD,BUY,0.6905447859108748,низ диапазона,True,2026-02
2026-02-20 10:00:00+00:00,GBPUSD,SELL,0.18273360189314225,верх диапазона + тренд вниз,False,2026-02
2026-02-20 15:00:00+00:00,AUDUSD,SELL,2.1939663208053064,верх диапазона + тренд вниз,True,2026-02
2026-02-20 20:00:00+00:00,AUDUSD,SELL,0.8318020751712583,верх диапазона + тренд вниз,True,2026-02
2026-02-23 00:00:00+00:00,USDJPY,BUY,4.377857390702826,низ диапазона,True,2026-02
2026-02-23 05:00:00+00:00,EURUSD,SELL,1.083150161962056,RSI перекупленность,True,2026-02
2026-02-23 15:00:00+00:00,AUDUSD,BUY,2.4962929910894482,низ диапазона,False,2026-02
2026-02-23 20:00:00+00:00,NZDUSD,BUY,3.3960681093020195,низ диапазона,True,2026-02
2026-02-24 05:00:00+00:00,EURJPY,SELL,2.1052279270103433,верх диапазона + тренд вниз,False,2026-02
2026-02-24 10:00:00+00:00,USDCHF,BUY,1.2769780486299407,низ диапазона,True,2026-02
2026-02-24 15:00:00+00:00,EURUSD,BUY,0.4055348299251873,низ диапазона,True,2026-02
2026-02-25 00:00:00+00:00,AUDUSD,SELL,0.8096564030388013,верх диапазона + тренд вниз,False,2026-02
2026-02-25 05:00:00+00:00,USDCAD,BUY,3.9390949006629237,низ диапазона,True,2026-02
2026-02-25 15:00:00+00:00,GBPUSD,SELL,0.8841771437648207,верх диапазона + тренд вниз,False,2026-02
2026-02-26 00:00:00+00:00,USDCHF,BUY,2.72064507850016,низ диапазона,True,2026-02
2026-02-26 05:00:00+00:00,USDCAD,BUY,2.174843247896661,низ диапазона,True,2026-02
2026-02-26 10:00:00+00:00,EURJPY,BUY,4.471773065994578,низ диапазона,True,2026-02
2026-02-26 15:00:00+00:00,GBPUSD,BUY,2.3727754191519046,низ диапазона,False,2026-02
2026-02-27 05:00:00+00:00,USDCAD,BUY,2.6819444658748886,низ диапазона,True,2026-02
2026-02-27 15:00:00+00:00,USDCHF,BUY,3.0418848895521826,RSI перепроданность,False,2026-02
2026-02-27 20:00:00+00:00,USDCHF,BUY,2.2390572240585147,RSI перепроданность,False,2026-02
2026-03-02 00:00:00+00:00,USDCHF,BUY,2.088240974008304,RSI перепроданность,True,2026-03
2026-03-02 05:00:00+00:00,EURUSD,BUY,1.5025363541003964,низ диапазона,False,2026-03
2026-03-02 10:00:00+00:00,USDCHF,SELL,1.884404596463888,RSI перекупленность,False,2026-03
2026-03-02 15:00:00+00:00,EURUSD,BUY,3.8672909628639665,низ диапазона,True,2026-03
2026-03-02 20:00:00+00:00,EURUSD,BUY,1.06212442150952,низ диапазона,True,2026-03
2026-03-03 00:00:00+00:00,EURUSD,BUY,0.9026888976879164,низ диапазона,False,2026-03
2026-03-03 05:00:00+00:00,EURJPY,BUY,3.4179053668950345,низ диапазона,False,2026-03
2026-03-03 10:00:00+00:00,GBPUSD,BUY,4.851089320469125,низ диапазона,True,2026-03
2026-03-03 15:00:00+00:00,EURUSD,BUY,2.3504644728994037,RSI перепроданность,True,2026-03
2026-03-04 00:00:00+00:00,USDCHF,BUY,1.3938131584605475,RSI перепроданность,False,2026-03
2026-03-04 15:00:00+00:00,NZDUSD,SELL,2.409799388206463,верх диапазона + тренд вниз,False,2026-03
2026-03-04 20:00:00+00:00,NZDUSD,SELL,2.487573691719878,верх диапазона + тренд вниз,True,2026-03
2026-03-05 00:00:00+00:00,USDJPY,BUY,3.7364252564506346,низ диапазона,True,2026-03
2026-03-05 05:00:00+00:00,EURUSD,BUY,3.2344542362399507,низ диапазона,True,2026-03
2026-03-05 15:00:00+00:00,AUDUSD,BUY,2.4418828460954636,низ диапазона,False,2026-03
2026-03-06 05:00:00+00:00,EURJPY,SELL,2.036482919212629,верх диапазона + тренд вниз,True,2026-03
2026-03-06 15:00:00+00:00,EURJPY,BUY,1.772371729411183,низ диапазона,True,2026-03
2026-03-06 20:00:00+00:00,USDCAD,BUY,2.731282816573526,низ диапазона,False,2026-03
2026-03-09 00:00:00+00:00,EURUSD,BUY,2.489991811687788,низ диапазона,True,2026-03
2026-03-09 05:00:00+00:00,USDCAD,BUY,3.263099416537806,низ диапазона,False,2026-03
2026-03-09 10:00:00+00:00,USDCAD,BUY,2.241082217828716,низ диапазона,True,2026-03
2026-03-09 15:00:00+00:00,AUDUSD,SELL,1.800041590292976,верх диапазона + тренд вниз,False,2026-03
2026-03-09 20:00:00+00:00,USDJPY,BUY,3.3083262183510223,низ диапазона,False,2026-03
2026-03-10 00:00:00+00:00,USDJPY,BUY,3.3189622348024947,низ диапазона,True,2026-03
2026-03-10 05:00:00+00:00,USDJPY,BUY,2.0944184598222315,низ диапазона,True,2026-03
2026-03-10 15:00:00+00:00,USDCHF,BUY,1.583334061109779,низ диапазона,True,2026-03
2026-03-10 20:00:00+00:00,GBPUSD,BUY,2.3907964798933223,низ диапазона,True,2026-03
2026-03-11 15:00:00+00:00,NZDUSD,BUY,2.9566191855371513,низ диапазона,True,2026-03
2026-03-11 20:00:00+00:00,EURUSD,BUY,3.332295466467471,низ диапазона,False,2026-03
2026-03-12 00:00:00+00:00,EURUSD,BUY,2.858222545799533,низ диапазона,False,2026-03
2026-03-12 05:00:00+00:00,AUDUSD,BUY,2.8234711784852524,низ диапазона,True,2026-03
2026-03-12 10:00:00+00:00,USDJPY,BUY,1.966830626182549,низ диапазона,True,2026-03
2026-03-12 15:00:00+00:00,AUDUSD,BUY,3.4116588886654586,низ диапазона,False,2026-03
2026-03-12 20:00:00+00:00,NZDUSD,BUY,4.410680826156673,низ диапазона,False,2026-03
2026-03-13 00:00:00+00:00,NZDUSD,BUY,4.507932336798523,низ диапазона,False,2026-03
2026-03-13 05:00:00+00:00,NZDUSD,BUY,4.938731857354053,низ диапазона,False,2026-03
2026-03-13 10:00:00+00:00,GBPUSD,BUY,3.7304011901250624,низ диапазона,False,2026-03
2026-03-13 15:00:00+00:00,GBPUSD,BUY,3.8620079376869585,низ диапазона,False,2026-03
2026-03-13 20:00:00+00:00,GBPUSD,BUY,3.6243361469748403,низ диапазона,True,2026-03
2026-03-16 00:00:00+00:00,EURJPY,BUY,0.8951995838128952,низ диапазона,False,2026-03
2026-03-16 05:00:00+00:00,EURJPY,BUY,2.7403259520962,низ диапазона,True,2026-03
2026-03-16 10:00:00+00:00,NZDUSD,SELL,2.8274689145151957,верх диапазона + тренд вниз,False,2026-03
2026-03-16 15:00:00+00:00,NZDUSD,SELL,1.2611351829348123,верх диапазона + тренд вниз,False,2026-03
2026-03-16 20:00:00+00:00,USDCHF,BUY,2.39143947914083,низ диапазона,True,2026-03
2026-03-17 00:00:00+00:00,EURJPY,SELL,1.1613987765871752,верх диапазона + тренд вниз,True,2026-03
2026-03-17 05:00:00+00:00,NZDUSD,BUY,1.6811300640382676,низ диапазона,True,2026-03
2026-03-17 15:00:00+00:00,USDCHF,BUY,3.5689050755622063,низ диапазона,False,2026-03
2026-03-17 20:00:00+00:00,USDCHF,BUY,3.4560361837140636,низ диапазона,True,2026-03
2026-03-18 00:00:00+00:00,GBPUSD,SELL,0.4809975334301508,верх диапазона + тренд вниз,False,2026-03
2026-03-18 05:00:00+00:00,USDJPY,BUY,2.8361775271606677,низ диапазона,True,2026-03
2026-03-18 20:00:00+00:00,AUDUSD,BUY,4.36687725809357,низ диапазона,True,2026-03
2026-03-19 05:00:00+00:00,GBPUSD,BUY,2.0542598632704965,низ диапазона,True,2026-03
2026-03-19 10:00:00+00:00,USDJPY,BUY,3.8382154902701755,низ диапазона,False,2026-03
2026-03-19 15:00:00+00:00,USDJPY,BUY,4.536121284467985,низ диапазона,False,2026-03
2026-03-19 20:00:00+00:00,USDJPY,BUY,4.593785001217882,низ диапазона,True,2026-03
2026-03-20 00:00:00+00:00,USDJPY,BUY,2.7439943185963784,низ диапазона,True,2026-03
2026-03-20 05:00:00+00:00,EURJPY,SELL,2.312015575836135,верх диапазона + тренд вниз,False,2026-03
2026-03-20 10:00:00+00:00,EURJPY,SELL,2.64989619080296,верх диапазона + тренд вниз,False,2026-03
2026-03-20 15:00:00+00:00,GBPUSD,BUY,4.147411392942224,низ диапазона,True,2026-03
2026-03-20 20:00:00+00:00,NZDUSD,BUY,1.6206307741793926,низ диапазона,False,2026-03
2026-03-23 00:00:00+00:00,AUDUSD,BUY,3.1391118490884002,низ диапазона,False,2026-03
2026-03-23 05:00:00+00:00,AUDUSD,BUY,4.059387098317208,низ диапазона,False,2026-03
2026-03-23 10:00:00+00:00,EURUSD,BUY,3.921360781973687,низ диапазона,True,2026-03
2026-03-24 15:00:00+00:00,NZDUSD,BUY,1.7814530966088964,низ диапазона,True,2026-03
2026-03-25 15:00:00+00:00,EURUSD,BUY,2.9407164577306926,низ диапазона,False,2026-03
2026-03-25 20:00:00+00:00,EURUSD,BUY,3.1220818981280045,низ диапазона,True,2026-03
2026-03-26 00:00:00+00:00,GBPUSD,BUY,3.1870257086165448,низ диапазона,False,2026-03
2026-03-26 05:00:00+00:00,GBPUSD,BUY,2.305353706886396,низ диапазона,False,2026-03
2026-03-26 10:00:00+00:00,NZDUSD,BUY,2.0000912682622376,низ диапазона,False,2026-03
2026-03-26 15:00:00+00:00,NZDUSD,BUY,1.6092629577428224,низ диапазона,False,2026-03
2026-03-26 20:00:00+00:00,AUDUSD,BUY,2.2828251737792433,низ диапазона,True,2026-03
2026-03-27 00:00:00+00:00,AUDUSD,BUY,3.149530511358021,низ диапазона,True,2026-03
2026-03-27 10:00:00+00:00,GBPUSD,BUY,3.215146405224826,низ диапазона,False,2026-03
2026-03-27 20:00:00+00:00,GBPUSD,BUY,3.581056427791296,низ диапазона,False,2026-03
2026-03-30 00:00:00+00:00,NZDUSD,BUY,3.309779092606794,низ диапазона,True,2026-03
2026-03-30 05:00:00+00:00,EURJPY,BUY,2.2122182115972606,низ диапазона,False,2026-03
2026-03-30 10:00:00+00:00,EURJPY,BUY,4.831138866894529,низ диапазона,False,2026-03
2026-03-30 15:00:00+00:00,EURJPY,BUY,5.05140158929719,низ диапазона,True,2026-03
2026-03-30 20:00:00+00:00,GBPUSD,BUY,3.6321502354572814,низ диапазона,True,2026-03
2026-03-31 10:00:00+00:00,NZDUSD,BUY,1.9696133698378384,низ диапазона,True,2026-03
2026-03-31 15:00:00+00:00,USDJPY,BUY,2.492879650812901,низ диапазона,False,2026-03
2026-03-31 20:00:00+00:00,USDJPY,BUY,4.6776757206240855,низ диапазона,True,2026-03
