t,entry,exit,dir,score,basis,sm_bias,sm_score,rsi,pos,sweep,month,slot,move,trend_dir,up,d,why,win
2025-12-29 00:00:00+00:00,1.1784114837646484,1.1759172677993774,BUY,4.5,False,,0.0,52.21353779397053,0.5592882660071449,,2025-12,0,-0.002494215965270996,BUY,False,SELL,вдогонку нельзя → контртренд,True
2025-12-29 05:00:00+00:00,1.1759172677993774,1.177024483680725,BUY,3.5,False,,0.5,35.96759268298476,0.0332254461088992,,2025-12,5,0.0011072158813476562,BUY,True,BUY,у низа диапазона → BUY,True
2025-12-29 10:00:00+00:00,1.177024483680725,1.177163004875183,BUY,4.5,False,,1.0,45.1071521688199,0.3096070645409826,BUY,2025-12,10,0.0001385211944580078,BUY,True,BUY,тренд BUY на откате,True
2025-12-29 15:00:00+00:00,1.177163004875183,1.177440166473389,BUY,4.5,False,,0.0,47.14139846803615,0.3992709264736226,BUY,2025-12,15,0.00027716159820578845,BUY,True,BUY,тренд BUY на откате,True
2025-12-29 20:00:00+00:00,1.177440166473389,1.1778563261032104,BUY,4.5,False,,-1.0,50.50517083357148,0.5348630052832043,BUY,2025-12,20,0.0004161596298215553,BUY,True,SELL,вдогонку нельзя → контртренд,False
2025-12-30 00:00:00+00:00,1.1775789260864258,1.1778563261032104,BUY,4.5,False,SELL,-2.0,51.18580095622565,0.5706167833886227,,2025-12,0,0.00027740001678466797,BUY,True,SELL,вдогонку нельзя → контртренд,False
2025-12-30 05:00:00+00:00,1.1778563261032104,1.1777175664901731,BUY,4.5,False,SELL,-2.0,52.68938232919646,0.6420936232952451,,2025-12,5,-0.00013875961303733142,BUY,False,SELL,вдогонку нельзя → контртренд,True
2025-12-30 10:00:00+00:00,1.1777175664901731,1.1763322353363037,BUY,4.5,False,SELL,-2.0,51.80991885185714,0.6531449558283426,,2025-12,10,-0.0013853311538694069,BUY,False,SELL,вдогонку нельзя → контртренд,True
2025-12-30 15:00:00+00:00,1.1763322353363037,1.1746740341186523,BUY,4.5,False,,-1.0,41.71286334651185,0.4159939726617156,BUY,2025-12,15,-0.0016582012176513672,BUY,False,BUY,тренд BUY на откате,False
2025-12-31 00:00:00+00:00,1.1750881671905518,1.1742602586746216,BUY,3.5,False,SELL,-2.0,38.08013887932079,0.1150788392738836,,2025-12,0,-0.0008279085159301758,BUY,False,BUY,у низа диапазона → BUY,False
2025-12-31 10:00:00+00:00,1.1742602586746216,1.174812078475952,SELL,2.5,True,SELL,-4.5,43.73771047350388,0.4107991360691144,,2025-12,10,0.0005518198013303444,BUY,True,SELL,крупные (сильный вердикт),False
2025-12-31 15:00:00+00:00,1.174812078475952,1.1755025386810305,BUY,2.5,False,SELL,-2.5,49.223140491161125,0.6421094883749653,BUY,2025-12,15,0.0006904602050785691,BUY,True,SELL,вдогонку нельзя → контртренд,False
2025-12-31 20:00:00+00:00,1.1755025386810305,1.1749500036239624,BUY,2.5,False,,-1.0,54.24037562579099,0.8209466761354864,BUY,2025-12,20,-0.0005525350570680931,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-01 20:00:00+00:00,1.1749500036239624,1.1764705181121826,BUY,2.5,False,,-1.5,50.953789467202846,0.6778336987062711,,2026-01,20,0.0015205144882202148,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-02 00:00:00+00:00,1.1760554313659668,1.1755025386810305,SELL,3.5,True,SELL,-4.0,60.48549290727167,0.9628301584760686,,2026-01,0,-0.0005528926849363014,BUY,False,SELL,крупные (сильный вердикт),True
2026-01-02 05:00:00+00:00,1.1755025386810305,1.1724703311920166,BUY,2.5,False,,-0.5,51.196907934520446,0.5992886985946618,SELL,2026-01,5,-0.003032207489013894,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-02 10:00:00+00:00,1.1724703311920166,1.175364375114441,BUY,2.5,False,SELL,-2.0,31.581998792310458,0.1572972358093504,SELL,2026-01,10,0.0028940439224243164,BUY,True,BUY,тренд BUY на откате,True
2026-01-02 15:00:00+00:00,1.175364375114441,1.17205810546875,BUY,2.5,False,SELL,-3.0,57.392388818283976,0.709612103287453,SELL,2026-01,15,-0.003306269645690918,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-05 00:00:00+00:00,1.170823097229004,1.1689070463180542,BUY,2.5,False,,0.5,34.24203914246105,0.0,,2026-01,0,-0.001916050910949707,BUY,False,BUY,у низа диапазона → BUY,False
2026-01-05 05:00:00+00:00,1.1689070463180542,1.1693171262741089,BUY,1.0,False,,0.5,32.10159397031167,0.1714414077124672,,2026-01,5,0.0004100799560546875,BUY,True,BUY,тренд BUY на откате,True
2026-01-05 10:00:00+00:00,1.1693171262741089,1.1706860065460205,BUY,1.0,False,,-0.5,38.3796892428972,0.22295769374766,,2026-01,10,0.001368880271911621,BUY,True,BUY,тренд BUY на откате,True
2026-01-05 15:00:00+00:00,1.1706860065460205,1.1727453470230105,BUY,2.5,False,,-1.0,51.595769942095686,0.679659539748178,,2026-01,15,0.002059340476989968,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-05 20:00:00+00:00,1.1727453470230105,1.1728830337524414,BUY,2.5,False,,-1.5,59.898550112048014,0.9396584770866004,BUY,2026-01,20,0.0001376867294309303,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-06 00:00:00+00:00,1.17205810546875,1.1732958555221558,BUY,2.5,False,,-0.5,55.01340453232943,0.8392054364871929,BUY,2026-01,0,0.0012377500534057617,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-06 05:00:00+00:00,1.1732958555221558,1.1716461181640625,BUY,2.5,False,,0.0,58.71680828379663,0.894117108036287,BUY,2026-01,5,-0.0016497373580932617,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-06 10:00:00+00:00,1.1716461181640625,1.169864296913147,BUY,2.5,False,,-1.0,46.28633075805015,0.4378307438296431,,2026-01,10,-0.0017818212509155273,BUY,False,BUY,тренд BUY на откате,False
2026-01-06 15:00:00+00:00,1.169864296913147,1.1694538593292236,BUY,1.0,False,SELL,-2.5,38.86459124523601,0.1810540439217852,,2026-01,15,-0.00041043758392333984,BUY,False,BUY,тренд BUY на откате,False
2026-01-06 20:00:00+00:00,1.1694538593292236,1.169864296913147,BUY,1.0,False,SELL,-3.0,40.5323077074504,0.1131193149306446,,2026-01,20,0.00041043758392333984,BUY,True,BUY,у низа диапазона → BUY,True
2026-01-07 00:00:00+00:00,1.1694538593292236,1.169727444648743,BUY,1.0,False,SELL,-3.0,41.75117158060674,0.1327300441854631,,2026-01,0,0.000273585319519265,BUY,True,BUY,у низа диапазона → BUY,True
2026-01-07 05:00:00+00:00,1.169727444648743,1.169180393218994,BUY,1.0,False,SELL,-2.0,44.92862756247275,0.3193733681462141,,2026-01,5,-0.0005470514297489792,BUY,False,BUY,тренд BUY на откате,False
2026-01-07 10:00:00+00:00,1.169180393218994,1.1694538593292236,BUY,1.0,False,SELL,-2.0,43.72110256905832,0.4392914429179161,BUY,2026-01,10,0.00027346611022971423,BUY,True,BUY,тренд BUY на откате,True
2026-01-07 15:00:00+00:00,1.1694538593292236,1.1682243347167969,BUY,1.0,False,,1.0,46.77240669062003,0.6184899077996512,BUY,2026-01,15,-0.0012295246124267578,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-07 20:00:00+00:00,1.1682243347167969,1.1678149700164795,BUY,1.0,False,,-1.0,37.40074877970687,0.1901320707699975,,2026-01,20,-0.0004093647003173828,BUY,False,BUY,тренд BUY на откате,False
2026-01-08 00:00:00+00:00,1.1679514646530151,1.1686338186264038,BUY,1.0,False,,-1.0,36.305500605586005,0.1497186232168564,,2026-01,0,0.0006823539733886719,BUY,True,BUY,у низа диапазона → BUY,True
2026-01-08 05:00:00+00:00,1.1686338186264038,1.1683608293533323,BUY,1.0,False,,0.0,46.97218230426928,0.4205015155690272,,2026-01,5,-0.0002729892730715111,BUY,False,BUY,тренд BUY на откате,False
2026-01-08 10:00:00+00:00,1.1683608293533323,1.166997313499451,BUY,1.0,False,,1.0,46.670842219826646,0.3804081293379328,BUY,2026-01,10,-0.0013635158538813918,BUY,False,BUY,тренд BUY на откате,False
2026-01-08 15:00:00+00:00,1.166997313499451,1.1655012369155884,BUY,1.0,False,,0.5,36.9250518877385,0.3494576627011896,,2026-01,15,-0.0014960765838625267,BUY,False,BUY,тренд BUY на откате,False
2026-01-08 20:00:00+00:00,1.1655012369155884,1.165229558944702,BUY,1.0,False,,0.5,32.87720853277483,0.2327143190843261,,2026-01,20,-0.0002716779708864525,BUY,False,BUY,тренд BUY на откате,False
2026-01-09 00:00:00+00:00,1.1657729148864746,1.1655012369155884,BUY,1.0,False,SELL,-2.5,37.83322046529359,0.2992583508526045,,2026-01,0,-0.00027167797088623047,BUY,False,BUY,тренд BUY на откате,False
2026-01-09 05:00:00+00:00,1.1655012369155884,1.164958119392395,BUY,1.0,False,,-1.5,38.61647268803719,0.2493898241441892,,2026-01,5,-0.0005431175231933594,BUY,False,BUY,тренд BUY на откате,False
2026-01-09 10:00:00+00:00,1.164958119392395,1.1642799377441406,SELL,1.0,True,SELL,-3.5,37.682942724511264,0.1995440196422307,BUY,2026-01,10,-0.0006781816482543945,BUY,False,SELL,крупные (сильный вердикт),True
2026-01-09 15:00:00+00:00,1.1642799377441406,1.163873314857483,BUY,1.0,False,,-1.0,36.52371826830803,0.4402161267805899,,2026-01,15,-0.00040662288665771484,BUY,False,BUY,тренд BUY на откате,False
2026-01-12 00:00:00+00:00,1.1667250394821167,1.1672697067260742,BUY,1.0,False,BUY,3.0,64.24073734066766,1.0,,2026-01,0,0.0005446672439575195,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-12 05:00:00+00:00,1.1672697067260742,1.1689070463180542,BUY,1.0,True,BUY,5.5,65.65596116874256,0.9735503560528992,,2026-01,5,0.0016373395919799805,BUY,True,BUY,крупные (сильный вердикт),True
2026-01-12 10:00:00+00:00,1.1689070463180542,1.1684973239898682,BUY,1.0,False,BUY,2.5,69.94314191957994,0.8742817779030263,,2026-01,10,-0.00040972232818603516,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-12 15:00:00+00:00,1.1684973239898682,1.1667250394821167,BUY,1.0,False,BUY,2.5,59.43334338815581,0.7807287268787739,,2026-01,15,-0.0017722845077514648,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-12 20:00:00+00:00,1.1667250394821167,1.1661807298660278,BUY,-0.5,True,BUY,5.5,47.14743626727414,0.2417300103292105,,2026-01,20,-0.0005443096160888672,SELL,False,BUY,крупные (сильный вердикт),False
2026-01-13 05:00:00+00:00,1.1665889024734497,1.166997313499451,SELL,-0.5,False,BUY,3.0,47.35885117750285,0.1329217148182665,,2026-01,5,0.0004084110260011986,SELL,True,BUY,у низа диапазона → BUY,True
2026-01-13 10:00:00+00:00,1.166997313499451,1.1653653383255005,BUY,-0.5,True,BUY,4.0,50.98020111809964,0.3906660073789509,,2026-01,10,-0.0016319751739504174,SELL,False,BUY,крупные (сильный вердикт),False
2026-01-13 15:00:00+00:00,1.1653653383255005,1.164958119392395,SELL,-0.5,False,BUY,2.5,40.6121709034033,0.1662833570620231,,2026-01,15,-0.00040721893310546875,SELL,False,BUY,вдогонку нельзя → контртренд,False
2026-01-13 20:00:00+00:00,1.164958119392395,1.1641442775726318,SELL,-0.5,False,,-1.0,40.61981739714725,0.2573966170730327,,2026-01,20,-0.0008138418197631836,SELL,False,BUY,вдогонку нельзя → контртренд,False
2026-01-14 00:00:00+00:00,1.164686679840088,1.1645511388778689,SELL,-0.5,False,,-1.0,39.75751068850948,0.1929908921197035,,2026-01,0,-0.00013554096221901624,SELL,False,BUY,вдогонку нельзя → контртренд,False
2026-01-14 05:00:00+00:00,1.1645511388778689,1.1659088134765625,SELL,-0.5,False,,-1.0,41.528431813419154,0.1608304576568422,,2026-01,5,0.0013576745986936256,SELL,True,BUY,вдогонку нельзя → контртренд,True
2026-01-14 10:00:00+00:00,1.1659088134765625,1.1663167476654053,SELL,-0.5,False,,0.5,54.46386029450407,0.7137781121979767,,2026-01,10,0.00040793418884277344,SELL,True,SELL,тренд SELL на отскоке,False
2026-01-14 15:00:00+00:00,1.1663167476654053,1.1645511388778689,SELL,-0.5,False,,0.5,55.5283663123182,1.0,,2026-01,15,-0.001765608787536399,SELL,False,SELL,тренд SELL на отскоке,True
2026-01-14 20:00:00+00:00,1.1645511388778689,1.1642799377441406,SELL,-0.5,False,,0.0,44.4718079682898,0.2627663015851009,,2026-01,20,-0.0002712011337282494,SELL,False,BUY,вдогонку нельзя → контртренд,False
2026-01-15 00:00:00+00:00,1.164008855819702,1.163873314857483,SELL,-0.5,False,,0.0,40.95593361267999,0.0525440177457368,,2026-01,0,-0.00013554096221901624,SELL,False,BUY,у низа диапазона → BUY,False
2026-01-15 05:00:00+00:00,1.163873314857483,1.164008855819702,SELL,-0.5,False,,0.0,40.599354877717246,0.0498792535675082,,2026-01,5,0.00013554096221901624,SELL,True,BUY,у низа диапазона → BUY,True
2026-01-15 10:00:00+00:00,1.164008855819702,1.160496711730957,SELL,-0.5,False,,1.0,44.98174903393316,0.2793926399775052,BUY,2026-01,10,-0.003512144088744895,SELL,False,BUY,вдогонку нельзя → контртренд,False
2026-01-15 15:00:00+00:00,1.160496711730957,1.1607661247253418,SELL,-0.5,False,,-0.5,26.52155022533421,0.1457526465272398,,2026-01,15,0.0002694129943847656,SELL,True,BUY,у низа диапазона → BUY,True
2026-01-15 20:00:00+00:00,1.1607661247253418,1.161035656929016,SELL,-0.5,False,SELL,-2.5,33.664464037226494,0.2215030035552286,,2026-01,20,0.00026953220367409436,SELL,True,BUY,вдогонку нельзя → контртренд,True
2026-01-16 00:00:00+00:00,1.1607661247253418,1.161035656929016,SELL,-0.5,False,SELL,-2.5,37.0539259567576,0.2278608721971397,,2026-01,0,0.00026953220367409436,SELL,True,BUY,вдогонку нельзя → контртренд,True
2026-01-16 05:00:00+00:00,1.161035656929016,1.1618449687957764,SELL,-0.5,False,SELL,-2.5,40.819337914126606,0.2848891467198022,,2026-01,5,0.000809311866760476,SELL,True,BUY,вдогонку нельзя → контртренд,True
2026-01-16 10:00:00+00:00,1.1618449687957764,1.15968918800354,SELL,-0.5,False,SELL,-2.5,50.01267334068222,0.8122236958443855,,2026-01,10,-0.002155780792236328,SELL,False,SELL,тренд SELL на отскоке,True
2026-01-16 15:00:00+00:00,1.15968918800354,1.1603620052337646,SELL,-0.5,False,SELL,-2.0,33.019670036200935,0.1719174113269694,,2026-01,15,0.0006728172302246094,SELL,True,BUY,вдогонку нельзя → контртренд,True
2026-01-19 00:00:00+00:00,1.163602590560913,1.163061261177063,SELL,-0.5,False,,0.5,66.00323324038604,0.8943476946685578,,2026-01,0,-0.0005413293838500977,SELL,False,SELL,тренд SELL на отскоке,True
2026-01-19 05:00:00+00:00,1.163061261177063,1.1629259586334229,BUY,-0.5,True,BUY,3.5,58.26409722038476,0.7887651421795439,,2026-01,5,-0.00013530254364013672,SELL,False,BUY,крупные (сильный вердикт),False
2026-01-19 10:00:00+00:00,1.1629259586334229,1.1642799377441406,SELL,-0.5,False,,-0.5,56.56343244638133,0.724074728380885,,2026-01,10,0.0013539791107177734,SELL,True,SELL,тренд SELL на отскоке,False
2026-01-19 15:00:00+00:00,1.1642799377441406,1.164822340011597,SELL,-0.5,False,BUY,2.5,63.88581138859888,0.9207433217189316,,2026-01,15,0.0005424022674562767,SELL,True,SELL,тренд SELL на отскоке,False
2026-01-19 20:00:00+00:00,1.164822340011597,1.164686679840088,SELL,-0.5,False,BUY,2.0,65.56418720306627,0.8925380646784951,,2026-01,20,-0.0001356601715090111,SELL,False,SELL,тренд SELL на отскоке,True
2026-01-20 00:00:00+00:00,1.16441547870636,1.1667250394821167,SELL,-0.5,False,BUY,2.0,59.0167717672122,0.7089416576719877,,2026-01,0,0.002309560775756614,SELL,True,SELL,тренд SELL на отскоке,False
2026-01-20 05:00:00+00:00,1.1667250394821167,1.173433542251587,BUY,0.5,False,BUY,2.0,73.11286112211735,0.8415200758188669,,2026-01,5,0.006708502769470215,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-20 10:00:00+00:00,1.173433542251587,1.1739845275878906,BUY,2.0,False,,0.5,89.16040061959008,0.986199803879362,,2026-01,10,0.0005509853363037109,BUY,True,SELL,RSI-перекупленность,False
2026-01-20 15:00:00+00:00,1.1739845275878906,1.172195553779602,BUY,3.0,False,,0.5,75.44489233104073,0.7735076515884929,,2026-01,15,-0.0017889738082885742,BUY,False,SELL,RSI-перекупленность,True
2026-01-20 20:00:00+00:00,1.172195553779602,1.1731581687927246,BUY,3.0,False,,1.5,61.029718646738,0.6210983172604738,,2026-01,20,0.0009626150131225586,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-21 00:00:00+00:00,1.1726078987121582,1.17205810546875,BUY,3.0,False,,1.5,59.7301713821751,0.5767763308201965,,2026-01,0,-0.0005497932434082031,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-21 05:00:00+00:00,1.17205810546875,1.1709601879119873,BUY,3.0,True,BUY,3.5,55.19301618913225,0.0995720584421198,,2026-01,5,-0.0010979175567626953,BUY,False,BUY,у низа диапазона → BUY,False
2026-01-21 10:00:00+00:00,1.1709601879119873,1.170548915863037,BUY,3.0,False,,0.5,47.948281994862654,0.1329132219460022,,2026-01,10,-0.0004112720489501953,BUY,False,BUY,у низа диапазона → BUY,False
2026-01-21 15:00:00+00:00,1.170548915863037,1.169180393218994,BUY,3.0,True,BUY,6.5,44.90860827933813,0.0331849453662484,,2026-01,15,-0.0013685226440431908,BUY,False,BUY,у низа диапазона → BUY,False
2026-01-21 20:00:00+00:00,1.169180393218994,1.1693171262741089,BUY,3.0,False,,1.5,39.168269677865695,0.1694366900223697,SELL,2026-01,20,0.00013673305511496814,BUY,True,BUY,тренд BUY на откате,True
2026-01-22 00:00:00+00:00,1.1690436601638794,1.169180393218994,BUY,3.0,False,,0.5,42.43984439730153,0.214669234833893,SELL,2026-01,0,0.00013673305511452405,BUY,True,BUY,тренд BUY на откате,True
2026-01-22 05:00:00+00:00,1.169180393218994,1.169727444648743,BUY,3.0,False,,0.5,44.09541024891345,0.2342202601121584,SELL,2026-01,5,0.0005470514297489792,BUY,True,BUY,тренд BUY на откате,True
2026-01-22 10:00:00+00:00,1.169727444648743,1.1737089157104492,BUY,3.0,False,BUY,2.5,48.62262894301723,0.3890976246577087,,2026-01,10,0.003981471061706321,BUY,True,BUY,тренд BUY на откате,True
2026-01-22 15:00:00+00:00,1.1737089157104492,1.1750881671905518,BUY,3.0,False,,0.0,71.29718467877474,1.0,,2026-01,15,0.001379251480102539,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-22 20:00:00+00:00,1.1750881671905518,1.1752262115478516,BUY,3.0,False,SELL,-2.0,74.1549085790909,0.939672677415436,,2026-01,20,0.0001380443572998047,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-23 00:00:00+00:00,1.1752262115478516,1.175364375114441,BUY,4.5,False,SELL,-2.0,69.22675107809435,0.8384035421794931,,2026-01,0,0.00013816356658935547,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-23 05:00:00+00:00,1.175364375114441,1.1737089157104492,BUY,4.5,False,,1.0,67.11589330721382,0.8510617807097799,,2026-01,5,-0.0016554594039916992,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-23 10:00:00+00:00,1.1737089157104492,1.1761938333511353,BUY,4.5,False,BUY,3.0,49.99223198141938,0.3325458107640889,,2026-01,10,0.002484917640686035,BUY,True,BUY,тренд BUY на откате,True
2026-01-23 15:00:00+00:00,1.1761938333511353,1.182592272758484,BUY,4.5,False,,1.0,64.69985407973641,0.9164687252573238,,2026-01,15,0.006398439407348855,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-26 00:00:00+00:00,1.186521053314209,1.1868027448654177,BUY,4.5,False,BUY,2.5,82.23349348299892,0.9895654937410618,,2026-01,0,0.00028169155120871814,BUY,True,SELL,RSI-перекупленность,False
2026-01-26 05:00:00+00:00,1.1868027448654177,1.186380386352539,BUY,4.5,True,BUY,3.5,77.24667877645958,0.9221945383230136,,2026-01,5,-0.00042235851287864,BUY,False,SELL,RSI-перекупленность,True
2026-01-26 10:00:00+00:00,1.186380386352539,1.18990957736969,BUY,4.5,False,BUY,2.5,67.37231066979732,0.8920361622819761,,2026-01,10,0.003529191017150879,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-26 15:00:00+00:00,1.18990957736969,1.1886366605758667,BUY,4.5,False,BUY,2.5,71.57997606783263,1.0,,2026-01,15,-0.0012729167938232422,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-26 20:00:00+00:00,1.1886366605758667,1.1882128715515137,BUY,4.5,False,BUY,2.0,64.77603521394627,0.7009661922668634,,2026-01,20,-0.00042378902435302734,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-27 05:00:00+00:00,1.1880717277526855,1.189202070236206,BUY,4.5,False,BUY,3.0,56.93906075788781,0.6157001745263498,,2026-01,5,0.0011303424835205078,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-27 10:00:00+00:00,1.189202070236206,1.1953144073486328,BUY,4.5,True,BUY,3.5,60.07261469369068,0.7213737771834753,,2026-01,10,0.006112337112426758,BUY,True,BUY,крупные (сильный вердикт),True
2026-01-27 15:00:00+00:00,1.1953144073486328,1.203659176826477,BUY,4.5,False,,1.5,74.47054473541228,0.8199612131875162,,2026-01,15,0.008344769477844238,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-27 20:00:00+00:00,1.203659176826477,1.1997599601745603,BUY,4.5,False,,1.5,84.68405186875846,0.7905986239605598,,2026-01,20,-0.003899216651916726,BUY,False,SELL,RSI-перекупленность,True
2026-01-28 00:00:00+00:00,1.2019230127334597,1.2000479698181152,BUY,4.5,False,BUY,2.5,72.28875215807018,0.7148592497828812,,2026-01,0,-0.0018750429153444603,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-28 05:00:00+00:00,1.2000479698181152,1.1993283033370972,BUY,4.5,False,BUY,2.5,63.07653860088556,0.593061883614972,,2026-01,5,-0.0007196664810180664,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-28 10:00:00+00:00,1.1993283033370972,1.1946003437042236,BUY,4.5,False,BUY,2.5,58.44105301225682,0.3128308183661386,,2026-01,10,-0.004727959632873535,BUY,False,BUY,тренд BUY на откате,False
2026-01-28 15:00:00+00:00,1.1946003437042236,1.1948858499526978,BUY,4.5,False,,0.5,41.18555630938038,0.0671828612693573,,2026-01,15,0.0002855062484741211,BUY,True,BUY,у низа диапазона → BUY,True
2026-01-28 20:00:00+00:00,1.1948858499526978,1.1964584589004517,BUY,4.5,False,,-1.0,45.16619058312091,0.3465022647206844,,2026-01,20,0.0015726089477539062,BUY,True,BUY,тренд BUY на откате,True
2026-01-29 00:00:00+00:00,1.1977481842041016,1.1984659433364868,BUY,4.5,False,,-1.0,55.1510261608484,0.578887770508304,,2026-01,0,0.0007177591323852539,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-01-29 05:00:00+00:00,1.1984659433364868,1.1946003437042236,BUY,4.5,False,,0.0,55.74219920983845,0.8721698925585893,,2026-01,5,-0.0038655996322631836,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-01-29 10:00:00+00:00,1.1946003437042236,1.193317413330078,BUY,4.5,False,,-0.5,41.08297246022292,0.4356165812567643,,2026-01,10,-0.0012829303741457299,BUY,False,BUY,тренд BUY на откате,False
2026-01-29 15:00:00+00:00,1.193317413330078,1.1967447996139526,SELL,4.5,True,SELL,-4.0,39.72128337609149,0.2486584179062977,,2026-01,15,0.0034273862838747338,BUY,True,SELL,крупные (сильный вердикт),False
2026-01-29 20:00:00+00:00,1.1967447996139526,1.1920371055603027,SELL,4.5,True,SELL,-6.5,51.567259653698414,0.6483664673988601,,2026-01,20,-0.004707694053649902,BUY,False,SELL,крупные (сильный вердикт),True
2026-01-30 00:00:00+00:00,1.1934598684310913,1.1927480697631836,SELL,4.5,True,SELL,-4.0,40.78064987157376,0.2652717920200194,,2026-01,0,-0.0007117986679077148,BUY,False,SELL,крупные (сильный вердикт),True
2026-01-30 05:00:00+00:00,1.1927480697631836,1.1924636363983154,BUY,4.5,False,SELL,-2.5,40.4618985696766,0.3374048830256054,BUY,2026-01,5,-0.00028443336486816406,BUY,False,BUY,тренд BUY на откате,False
2026-01-30 10:00:00+00:00,1.1924636363983154,1.1890605688095093,SELL,4.5,True,SELL,-4.5,43.242606823472194,0.3035949611030026,BUY,2026-01,10,-0.0034030675888061523,BUY,False,SELL,крупные (сильный вердикт),True
2026-02-02 15:00:00+00:00,1.1890605688095093,1.179523468017578,SELL,4.5,True,SELL,-3.5,36.66294172228594,0.0150232003854053,,2026-02,15,-0.009537100791931374,BUY,False,BUY,у низа диапазона → BUY,False
2026-02-02 20:00:00+00:00,1.179523468017578,1.1817537546157837,BUY,3.5,False,SELL,-2.5,23.62179176567021,0.0751944076285201,,2026-02,20,0.0022302865982057885,BUY,True,BUY,у низа диапазона → BUY,True
2026-02-03 00:00:00+00:00,1.1809163093566897,1.1813349723815918,SELL,3.5,True,SELL,-3.5,29.412325487502912,0.1632840713743154,,2026-02,0,0.0004186630249021217,BUY,True,SELL,крупные (сильный вердикт),False
2026-02-03 05:00:00+00:00,1.1813349723815918,1.1791062355041504,BUY,3.5,False,,-1.0,33.878572308305664,0.1866846124118815,,2026-02,5,-0.0022287368774414062,BUY,False,BUY,тренд BUY на откате,False
2026-02-03 10:00:00+00:00,1.1791062355041504,1.1817537546157837,BUY,3.5,False,,-1.0,30.00645135900085,0.0621127117175943,SELL,2026-02,10,0.0026475191116333008,BUY,True,BUY,у низа диапазона → BUY,True
2026-02-03 15:00:00+00:00,1.1817537546157837,1.1824523210525513,BUY,3.5,False,SELL,-3.0,44.10467259686053,0.7735625206930802,,2026-02,15,0.0006985664367675781,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-02-03 20:00:00+00:00,1.1824523210525513,1.1830118894577026,BUY,3.5,False,SELL,-2.0,48.18428023808249,0.8524116079062516,,2026-02,20,0.0005595684051513672,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-02-04 00:00:00+00:00,1.1817537546157837,1.183712124824524,BUY,3.5,False,BUY,3.0,45.06789701356866,0.7050495398078761,,2026-02,0,0.0019583702087402344,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-02-04 05:00:00+00:00,1.183712124824524,1.1817537546157837,BUY,2.5,False,,0.0,55.052316617500594,0.949782125768968,,2026-02,5,-0.0019583702087402344,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-02-04 10:00:00+00:00,1.1817537546157837,1.179940938949585,BUY,2.5,False,,-1.0,43.52444917685101,0.5267289630964804,SELL,2026-02,10,-0.0018128156661987305,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-02-04 15:00:00+00:00,1.179940938949585,1.1806375980377195,SELL,2.5,True,SELL,-3.5,36.032018781211896,0.0622716483985385,SELL,2026-02,15,0.0006966590881345436,BUY,True,BUY,у низа диапазона → BUY,True
2026-02-04 20:00:00+00:00,1.1806375980377195,1.1807769536972046,BUY,2.5,False,,-0.5,42.5167502420406,0.2417235671425615,SELL,2026-02,20,0.00013935565948508533,BUY,True,BUY,тренд BUY на откате,True
2026-02-05 00:00:00+00:00,1.1806375980377195,1.1793843507766724,BUY,2.5,False,,-0.5,43.1588614951989,0.2417235671425615,,2026-02,0,-0.0012532472610471412,BUY,False,BUY,тренд BUY на откате,False
