t,hour,dow,sym,score,fwr,volr,win,month
2025-10-16 05:00:00+00:00,5,3,EURJPY,1.2375,0.625,0.8847862786143562,True,2025-10
2025-10-17 15:00:00+00:00,15,4,EURUSD,1.2000000000000002,0.5,1.1862384201953229,False,2025-10
2025-10-17 20:00:00+00:00,20,4,EURUSD,2.4,0.5,1.1096376983187308,True,2025-10
2025-10-20 00:00:00+00:00,0,0,EURJPY,1.4625000000000004,0.625,0.952209283777317,True,2025-10
2025-10-20 10:00:00+00:00,10,0,EURUSD,1.6,0.5,0.809673205452486,False,2025-10
2025-10-20 20:00:00+00:00,20,0,EURUSD,2.0475,0.475,0.8162053714601094,True,2025-10
2025-10-21 05:00:00+00:00,5,1,EURUSD,2.1,0.5,0.7677175043465144,False,2025-10
2025-10-21 10:00:00+00:00,10,1,EURUSD,2.1,0.5,0.9742440121880651,False,2025-10
2025-10-21 20:00:00+00:00,20,1,EURUSD,2.1,0.5,1.0411878448695981,False,2025-10
2025-10-22 00:00:00+00:00,0,2,EURJPY,1.35,0.625,0.8262623527819142,True,2025-10
2025-10-22 10:00:00+00:00,10,2,EURJPY,1.8,0.625,0.8132484996164433,True,2025-10
2025-10-22 15:00:00+00:00,15,2,EURJPY,1.2375,0.625,0.8879684274659222,True,2025-10
2025-10-23 00:00:00+00:00,0,3,EURJPY,1.7249999999999999,0.65,0.8947822748583594,False,2025-10
2025-10-23 05:00:00+00:00,5,3,EURJPY,1.6875,0.625,0.80380767298024,False,2025-10
2025-10-23 10:00:00+00:00,10,3,EURUSD,2.0475,0.475,0.7652567525444862,True,2025-10
2025-10-24 00:00:00+00:00,0,4,EURUSD,1.95,0.475,0.8609142427491332,True,2025-10
2025-10-27 05:00:00+00:00,5,0,EURJPY,1.6500000000000001,0.6,0.7512207764668463,True,2025-10
2025-10-28 00:00:00+00:00,0,1,EURJPY,1.7600000000000002,0.6,0.9441449769496734,False,2025-10
2025-10-28 05:00:00+00:00,5,1,EURJPY,3.19,0.6,1.0187330352502042,False,2025-10
2025-10-28 10:00:00+00:00,10,1,EURJPY,3.1174999999999997,0.575,1.233869619533665,True,2025-10
2025-10-28 15:00:00+00:00,15,1,USDCHF,1.2674999999999998,0.475,1.2512285476676495,True,2025-10
2025-10-29 00:00:00+00:00,0,2,EURJPY,2.2575,0.575,1.2008851822301172,True,2025-10
2025-10-29 05:00:00+00:00,5,2,EURUSD,2.4599999999999995,0.525,0.903037091748639,False,2025-10
2025-10-30 15:00:00+00:00,15,3,EURUSD,2.1525,0.525,1.5288791720630694,True,2025-10
2025-10-30 20:00:00+00:00,20,3,EURUSD,2.205,0.55,1.387130760828304,True,2025-10
2025-10-31 00:00:00+00:00,0,4,EURJPY,1.29,0.575,1.042974034554444,True,2025-10
2025-10-31 10:00:00+00:00,10,4,EURJPY,1.1825,0.575,0.9584869808473426,False,2025-10
2025-10-31 20:00:00+00:00,20,4,EURJPY,2.52,0.55,0.9732749921986575,False,2025-10
2025-11-03 00:00:00+00:00,0,0,EURUSD,2.2575,0.575,1.1092156810387908,True,2025-11
2025-11-03 10:00:00+00:00,10,0,EURJPY,2.1525,0.525,0.6248681743947411,True,2025-11
2025-11-04 00:00:00+00:00,0,1,EURUSD,1.3974999999999997,0.575,0.7476759577495413,True,2025-11
2025-11-04 05:00:00+00:00,5,1,EURJPY,2.1525,0.525,0.7299936848532019,False,2025-11
2025-11-04 10:00:00+00:00,10,1,EURJPY,2.1525,0.525,1.0366534848657856,False,2025-11
2025-11-04 15:00:00+00:00,15,1,EURJPY,2.1,0.5,1.121983895883744,True,2025-11
2025-11-04 20:00:00+00:00,20,1,EURUSD,2.205,0.55,1.0231839495733723,True,2025-11
2025-11-05 00:00:00+00:00,0,2,EURUSD,2.205,0.55,0.8766381180415153,True,2025-11
2025-11-05 15:00:00+00:00,15,2,EURJPY,1.3650000000000004,0.55,1.0611084793936523,True,2025-11
2025-11-05 20:00:00+00:00,20,2,EURJPY,1.29,0.575,0.9192795332072737,False,2025-11
2025-11-06 00:00:00+00:00,0,3,USDCHF,1.6,0.5,1.1210464053108928,True,2025-11
2025-11-06 05:00:00+00:00,5,3,EURUSD,2.4725,0.575,0.6889099997336482,False,2025-11
2025-11-06 10:00:00+00:00,10,3,EURUSD,1.2600000000000002,0.55,0.7678061641967451,False,2025-11
2025-11-06 15:00:00+00:00,15,3,USDCHF,2.1525,0.525,0.9996215571602705,False,2025-11
2025-11-06 20:00:00+00:00,20,3,USDCHF,2.9724999999999997,0.525,1.0832633086759462,False,2025-11
2025-11-07 00:00:00+00:00,0,4,USDCHF,1.23,0.525,0.9934590693685187,True,2025-11
2025-11-07 10:00:00+00:00,10,4,EURUSD,1.5374999999999999,0.525,0.7533220406260528,False,2025-11
2025-11-10 00:00:00+00:00,0,0,USDCHF,1.1550000000000002,0.55,1.3159485719035307,True,2025-11
2025-11-10 05:00:00+00:00,5,0,EURJPY,1.5,0.5,0.8841101444760702,False,2025-11
2025-11-10 15:00:00+00:00,15,0,EURUSD,1.64,0.525,1.1007777280704774,True,2025-11
2025-11-10 20:00:00+00:00,20,0,USDCHF,1.72,0.575,1.0271722550552176,True,2025-11
2025-11-11 05:00:00+00:00,5,1,USDCHF,2.2575,0.575,0.7746206706804607,False,2025-11
2025-11-11 10:00:00+00:00,10,1,USDCHF,2.2575,0.575,0.9484099895533227,False,2025-11
2025-11-11 15:00:00+00:00,15,1,USDCHF,2.205,0.55,1.0679659351457582,True,2025-11
2025-11-12 05:00:00+00:00,5,2,EURUSD,1.2600000000000002,0.55,0.7267025706321623,True,2025-11
2025-11-12 10:00:00+00:00,10,2,EURUSD,1.6800000000000002,0.55,0.7943456570117555,True,2025-11
2025-11-12 15:00:00+00:00,15,2,USDCHF,2.205,0.55,0.9127240423848184,True,2025-11
2025-11-12 20:00:00+00:00,20,2,EURJPY,1.5,0.5,0.8261495690347774,True,2025-11
2025-11-13 05:00:00+00:00,5,3,USDCHF,2.15,0.575,0.8443661361864689,True,2025-11
2025-11-13 15:00:00+00:00,15,3,USDCHF,2.2575,0.575,1.3568273367616301,False,2025-11
2025-11-14 05:00:00+00:00,5,4,EURJPY,1.5,0.5,1.115626857554794,True,2025-11
2025-11-14 10:00:00+00:00,10,4,EURUSD,1.72,0.575,0.9864404277582636,True,2025-11
2025-11-14 15:00:00+00:00,15,4,EURUSD,1.72,0.575,1.3526351741894802,True,2025-11
2025-11-14 20:00:00+00:00,20,4,USDCHF,1.23,0.525,1.488145276654363,False,2025-11
2025-11-17 00:00:00+00:00,0,0,EURUSD,1.7600000000000002,0.6,1.2216471371271433,False,2025-11
2025-11-17 05:00:00+00:00,5,0,EURUSD,3.1174999999999997,0.575,0.7702660904760643,True,2025-11
2025-11-17 10:00:00+00:00,10,0,EURUSD,3.19,0.6,0.8095212845869014,False,2025-11
2025-11-17 20:00:00+00:00,20,0,EURUSD,2.2575,0.575,0.9822682755742611,True,2025-11
2025-11-18 00:00:00+00:00,0,1,EURUSD,2.2575,0.575,0.8405000785581218,True,2025-11
2025-11-18 10:00:00+00:00,10,1,EURUSD,2.2575,0.575,0.8089658310999969,True,2025-11
2025-11-18 15:00:00+00:00,15,1,USDCHF,1.4625,0.475,1.1727317715467345,False,2025-11
2025-11-18 20:00:00+00:00,20,1,USDCHF,1.4249999999999998,0.45,1.1979749822680805,False,2025-11
2025-11-19 10:00:00+00:00,10,2,EURUSD,1.43,0.6,0.9228961320531274,True,2025-11
2025-11-19 15:00:00+00:00,15,2,EURUSD,2.3625000000000003,0.625,1.3011554920896016,False,2025-11
2025-11-19 20:00:00+00:00,20,2,EURUSD,2.3100000000000005,0.6,1.470552349621087,True,2025-11
2025-11-20 05:00:00+00:00,5,3,EURUSD,2.3625000000000003,0.625,0.9779972976759109,True,2025-11
2025-11-21 05:00:00+00:00,5,4,USDCHF,2.28,0.45,0.9469776521674778,True,2025-11
2025-11-21 10:00:00+00:00,10,4,EURJPY,2.4599999999999995,0.525,1.3931114134322495,True,2025-11
2025-11-21 15:00:00+00:00,15,4,EURJPY,2.9724999999999997,0.525,1.5872246057948283,True,2025-11
2025-11-21 20:00:00+00:00,20,4,EURJPY,2.9724999999999997,0.525,1.6249394684967156,True,2025-11
2025-11-24 10:00:00+00:00,10,0,USDCHF,1.56,0.475,0.8765421356284876,True,2025-11
2025-11-24 15:00:00+00:00,15,0,USDCHF,1.0725,0.475,0.8778095148018537,True,2025-11
2025-11-25 05:00:00+00:00,5,1,EURJPY,2.4599999999999995,0.525,0.6439854822799805,False,2025-11
2025-11-25 10:00:00+00:00,10,1,EURJPY,1.2000000000000002,0.5,0.7701895893410862,True,2025-11
2025-11-26 00:00:00+00:00,0,2,EURJPY,1.2000000000000002,0.5,0.9694190250739027,True,2025-11
2025-11-26 05:00:00+00:00,5,2,USDCHF,2.1,0.5,1.2184203621096825,True,2025-11
2025-11-26 10:00:00+00:00,10,2,USDCHF,1.1275,0.525,1.040300345154714,True,2025-11
2025-11-26 20:00:00+00:00,20,2,EURJPY,1.5374999999999999,0.525,0.8835426431476379,True,2025-11
2025-11-27 00:00:00+00:00,0,3,USDCHF,2.1525,0.525,0.9680398141487977,True,2025-11
2025-11-27 05:00:00+00:00,5,3,USDCHF,2.205,0.55,0.6679912091377663,True,2025-11
2025-11-27 10:00:00+00:00,10,3,EURUSD,1.8399999999999999,0.65,0.7381431401588737,True,2025-11
2025-11-28 10:00:00+00:00,10,4,EURUSD,3.3349999999999995,0.65,0.9174809350320201,True,2025-11
2025-11-28 15:00:00+00:00,15,4,USDCHF,2.205,0.55,1.3022814761297314,True,2025-11
2025-12-01 00:00:00+00:00,0,0,EURUSD,1.4100000000000004,0.675,0.9815633367926101,True,2025-12
2025-12-02 00:00:00+00:00,0,1,EURJPY,1.29,0.575,0.7797529508113061,False,2025-12
2025-12-02 05:00:00+00:00,5,1,EURJPY,1.29,0.575,0.5987911558903191,False,2025-12
2025-12-02 10:00:00+00:00,10,1,EURUSD,1.92,0.7,0.6103254295517193,True,2025-12
2025-12-02 20:00:00+00:00,20,1,USDCHF,1.7600000000000002,0.6,1.053859680224619,False,2025-12
2025-12-03 00:00:00+00:00,0,2,USDCHF,1.7600000000000002,0.6,1.0980695609676632,False,2025-12
2025-12-03 05:00:00+00:00,5,2,USDCHF,2.2575,0.575,0.8256237219802478,False,2025-12
2025-12-03 10:00:00+00:00,10,2,USDCHF,2.205,0.55,1.0322281534000677,False,2025-12
2025-12-03 15:00:00+00:00,15,2,EURJPY,1.72,0.575,0.9913484154402923,True,2025-12
2025-12-03 20:00:00+00:00,20,2,USDCHF,1.3324999999999998,0.525,1.1184020341965455,False,2025-12
2025-12-04 00:00:00+00:00,0,3,EURJPY,2.5799999999999996,0.575,1.1148065703519416,True,2025-12
2025-12-04 10:00:00+00:00,10,3,EURJPY,3.1174999999999997,0.575,1.2389800034220544,True,2025-12
2025-12-04 15:00:00+00:00,15,3,EURJPY,2.3100000000000005,0.6,1.1317067171292245,True,2025-12
2025-12-04 20:00:00+00:00,20,3,EURUSD,1.92,0.7,1.3255214328468161,False,2025-12
2025-12-05 05:00:00+00:00,5,4,EURJPY,1.43,0.6,0.9395130647437617,True,2025-12
2025-12-05 20:00:00+00:00,20,4,EURUSD,1.4100000000000004,0.675,1.1991051890263813,True,2025-12
2025-12-08 05:00:00+00:00,5,0,EURJPY,1.3800000000000001,0.65,0.7567250392902108,False,2025-12
2025-12-08 15:00:00+00:00,15,0,EURUSD,3.4075,0.675,1.4190813072937425,True,2025-12
2025-12-08 20:00:00+00:00,20,0,EURUSD,1.4100000000000004,0.675,1.4727357494219844,True,2025-12
2025-12-09 00:00:00+00:00,0,1,EURJPY,1.7249999999999999,0.65,0.9349943253730102,True,2025-12
2025-12-09 05:00:00+00:00,5,1,EURJPY,1.7249999999999999,0.65,0.8798586787683124,False,2025-12
2025-12-09 15:00:00+00:00,15,1,EURUSD,1.4100000000000004,0.675,1.0855177366620679,False,2025-12
2025-12-10 05:00:00+00:00,5,2,USDCHF,1.23,0.525,0.7320845875295696,False,2025-12
2025-12-10 15:00:00+00:00,15,2,USDCHF,2.1,0.5,0.9214197970489406,False,2025-12
2025-12-10 20:00:00+00:00,20,2,USDCHF,2.0475,0.475,1.3274708368271804,False,2025-12
2025-12-11 00:00:00+00:00,0,3,USDCHF,1.9949999999999999,0.45,1.2352906044773801,False,2025-12
2025-12-11 05:00:00+00:00,5,3,USDCHF,1.9949999999999999,0.45,1.0942036775579143,False,2025-12
2025-12-11 10:00:00+00:00,10,3,USDCHF,1.9949999999999999,0.45,0.9904442565802598,False,2025-12
2025-12-11 15:00:00+00:00,15,3,USDCHF,1.9949999999999999,0.45,1.2377823562816501,True,2025-12
2025-12-11 20:00:00+00:00,20,3,USDCHF,1.52,0.45,1.4315539574978104,False,2025-12
2025-12-12 05:00:00+00:00,5,4,EURJPY,1.7249999999999999,0.65,0.832901788742905,True,2025-12
2025-12-15 05:00:00+00:00,5,0,EURJPY,3.4075,0.675,1.03000390821283,True,2025-12
2025-12-15 10:00:00+00:00,10,0,EURJPY,1.9975000000000003,0.675,0.9551009497715369,True,2025-12
2025-12-15 15:00:00+00:00,15,0,EURJPY,1.2925000000000002,0.675,1.1588707151320359,False,2025-12
2025-12-16 05:00:00+00:00,5,1,EURJPY,3.3349999999999995,0.65,0.8675043875043875,True,2025-12
2025-12-16 10:00:00+00:00,10,1,EURJPY,1.3800000000000001,0.65,0.9866288791271078,True,2025-12
2025-12-17 00:00:00+00:00,0,2,EURJPY,2.4675000000000002,0.675,1.1979629690603977,True,2025-12
2025-12-17 05:00:00+00:00,5,2,EURUSD,3.3349999999999995,0.65,0.973609180729873,False,2025-12
2025-12-17 10:00:00+00:00,10,2,EURUSD,1.9125,0.625,0.8626358053849789,True,2025-12
2025-12-17 20:00:00+00:00,20,2,EURJPY,1.7999999999999998,0.7,0.9022152865505767,True,2025-12
2025-12-18 15:00:00+00:00,15,3,EURJPY,1.92,0.7,1.1444965648757481,True,2025-12
2025-12-18 20:00:00+00:00,20,3,EURJPY,2.94,0.725,1.1135163571342626,True,2025-12
2025-12-19 00:00:00+00:00,0,4,EURJPY,1.375,0.75,1.1274496224104782,True,2025-12
2025-12-19 05:00:00+00:00,5,4,EURUSD,1.8399999999999999,0.65,0.7659140078556577,False,2025-12
2025-12-19 15:00:00+00:00,15,4,EURJPY,1.9124999999999999,0.775,1.7464342974829568,False,2025-12
2025-12-19 20:00:00+00:00,20,4,EURJPY,1.875,0.75,1.3526774794074707,True,2025-12
2025-12-22 10:00:00+00:00,10,0,USDCHF,1.52,0.45,0.8810822498278056,False,2025-12
2025-12-22 15:00:00+00:00,15,0,USDCHF,1.9949999999999999,0.45,0.843687656173028,False,2025-12
2025-12-23 00:00:00+00:00,0,1,EURJPY,3.0,0.75,1.042224475075538,False,2025-12
2025-12-23 05:00:00+00:00,5,1,EURJPY,3.5525,0.725,1.045149328646958,True,2025-12
2025-12-23 20:00:00+00:00,20,1,EURJPY,1.5000000000000002,0.75,1.089840315638798,True,2025-12
2025-12-24 15:00:00+00:00,15,2,EURJPY,2.0,0.75,1.1170981920257068,True,2025-12
2025-12-24 20:00:00+00:00,20,2,EURUSD,1.35,0.625,0.8442374979332657,False,2025-12
2025-12-25 00:00:00+00:00,0,3,EURJPY,1.53,0.775,1.078573970287341,False,2025-12
2025-12-25 10:00:00+00:00,10,3,USDCHF,1.52,0.45,1.3867933872836953,False,2025-12
2025-12-26 10:00:00+00:00,10,4,USDCHF,1.235,0.45,1.0961197603670259,True,2025-12
2025-12-29 05:00:00+00:00,5,0,EURUSD,3.2624999999999997,0.625,0.9469499461137023,True,2025-12
2025-12-29 10:00:00+00:00,10,0,USDCHF,1.1400000000000001,0.45,1.0485881826531334,True,2025-12
2025-12-29 15:00:00+00:00,15,0,EURJPY,2.94,0.725,1.122287539936102,True,2025-12
2025-12-30 00:00:00+00:00,0,1,EURJPY,1.375,0.75,1.0061102812675873,False,2025-12
2025-12-30 15:00:00+00:00,15,1,EURUSD,1.3800000000000001,0.65,0.9138453978960535,False,2025-12
2025-12-30 20:00:00+00:00,20,1,EURUSD,2.415,0.65,1.0697928172471927,True,2025-12
2025-12-31 00:00:00+00:00,0,2,EURUSD,2.4675000000000002,0.675,0.87323375773921,False,2025-12
2025-12-31 05:00:00+00:00,5,2,EURUSD,2.415,0.65,0.6885977343585711,False,2025-12
2026-01-01 00:00:00+00:00,0,3,EURJPY,1.4400000000000002,0.7,0.852770623565199,True,2026-01
2026-01-02 00:00:00+00:00,0,4,EURUSD,2.3,0.65,0.49429908038207726,False,2026-01
2026-01-02 10:00:00+00:00,10,4,EURUSD,2.3625000000000003,0.625,0.9132508898756009,True,2026-01
2026-01-02 20:00:00+00:00,20,4,EURJPY,2.88,0.7,0.9833631238828544,True,2026-01
2026-01-05 00:00:00+00:00,0,0,EURUSD,1.43,0.6,1.1926708062864604,False,2026-01
2026-01-05 05:00:00+00:00,5,0,EURUSD,2.2575,0.575,1.2536993985017897,False,2026-01
2026-01-05 10:00:00+00:00,10,0,EURJPY,2.5725000000000002,0.725,1.1921409944604127,True,2026-01
2026-01-06 15:00:00+00:00,15,1,EURJPY,2.5725000000000002,0.725,0.9513296851148314,True,2026-01
2026-01-06 20:00:00+00:00,20,1,EURJPY,2.625,0.75,0.9451073534600071,True,2026-01
2026-01-07 05:00:00+00:00,5,2,EURJPY,1.6574999999999998,0.775,0.9993691374388254,True,2026-01
2026-01-07 20:00:00+00:00,20,2,EURUSD,2.205,0.55,1.0066442097442783,False,2026-01
2026-01-08 00:00:00+00:00,0,3,EURUSD,2.1525,0.525,0.7652093824990704,True,2026-01
2026-01-09 10:00:00+00:00,10,4,EURJPY,1.9124999999999999,0.775,0.879370366659988,True,2026-01
2026-01-09 15:00:00+00:00,15,4,EURJPY,1.9124999999999999,0.775,1.0639696396116431,True,2026-01
2026-01-12 05:00:00+00:00,5,0,USDCHF,2.28,0.45,1.139909297590851,False,2026-01
2026-01-12 10:00:00+00:00,10,0,EURUSD,2.2425,0.475,1.252923969809285,False,2026-01
2026-01-12 15:00:00+00:00,15,0,EURJPY,1.875,0.75,1.0497875329347788,True,2026-01
2026-01-12 20:00:00+00:00,20,0,USDCHF,1.045,0.45,1.3111000898087208,False,2026-01
2026-01-13 00:00:00+00:00,0,1,EURUSD,1.56,0.475,0.9941029110590988,False,2026-01
2026-01-13 05:00:00+00:00,5,1,EURUSD,1.52,0.45,0.6694321336725061,True,2026-01
2026-01-14 00:00:00+00:00,0,2,EURUSD,1.52,0.45,1.1601398795481668,True,2026-01
2026-01-14 05:00:00+00:00,5,2,EURJPY,1.875,0.75,0.8825786365093173,True,2026-01
2026-01-14 10:00:00+00:00,10,2,EURJPY,3.0,0.75,1.1184481996739146,False,2026-01
2026-01-14 15:00:00+00:00,15,2,EURJPY,3.625,0.75,1.4394851592337536,True,2026-01
2026-01-14 20:00:00+00:00,20,2,EURJPY,2.375,0.75,1.4498111530770939,False,2026-01
2026-01-15 00:00:00+00:00,0,3,EURJPY,3.0,0.75,1.498643177815737,True,2026-01
2026-01-15 05:00:00+00:00,5,3,EURUSD,1.9949999999999999,0.45,0.7237823960767504,False,2026-01
2026-01-15 20:00:00+00:00,20,3,USDCHF,1.5,0.5,1.0378152779934526,True,2026-01
2026-01-16 00:00:00+00:00,0,4,USDCHF,1.5374999999999999,0.525,1.025113380238631,True,2026-01
2026-01-16 10:00:00+00:00,10,4,USDCHF,2.4599999999999995,0.525,0.7445286339096563,False,2026-01
2026-01-16 15:00:00+00:00,15,4,EURJPY,2.625,0.75,1.1220048116292909,True,2026-01
2026-01-16 20:00:00+00:00,20,4,EURJPY,2.625,0.75,0.863949998609387,False,2026-01
2026-01-19 00:00:00+00:00,0,0,USDCHF,2.9724999999999997,0.525,1.257381419445702,True,2026-01
2026-01-19 05:00:00+00:00,5,0,USDCHF,1.3324999999999998,0.525,1.250472127339488,True,2026-01
2026-01-19 10:00:00+00:00,10,0,USDCHF,1.6800000000000002,0.55,1.2519162705575497,False,2026-01
2026-01-19 15:00:00+00:00,15,0,USDCHF,2.205,0.55,1.1024587534321437,True,2026-01
2026-01-20 05:00:00+00:00,5,1,USDCHF,1.3974999999999997,0.575,0.7559553744393052,False,2026-01
2026-01-20 10:00:00+00:00,10,1,USDCHF,2.2575,0.575,1.4528151252880446,True,2026-01
2026-01-20 15:00:00+00:00,15,1,EURJPY,1.8375000000000001,0.725,1.2201834395682098,False,2026-01
2026-01-20 20:00:00+00:00,20,1,EURJPY,1.7999999999999998,0.7,1.0021312400491746,False,2026-01
2026-01-21 05:00:00+00:00,5,2,EURUSD,1.2349999999999999,0.45,1.0284036854510392,False,2026-01
2026-01-22 15:00:00+00:00,15,3,USDCHF,2.3100000000000005,0.6,0.9120898178996851,False,2026-01
2026-01-22 20:00:00+00:00,20,3,USDCHF,2.2575,0.575,0.9684487243850123,False,2026-01
2026-01-23 00:00:00+00:00,0,4,USDCHF,2.2575,0.575,0.9139372917712566,True,2026-01
2026-01-23 05:00:00+00:00,5,4,EURJPY,1.7249999999999999,0.65,0.9296631346492842,True,2026-01
2026-01-23 20:00:00+00:00,20,4,EURJPY,2.415,0.65,2.674355111773309,False,2026-01
2026-01-26 00:00:00+00:00,0,0,EURJPY,2.3625000000000003,0.625,2.026145505421476,False,2026-01
2026-01-26 05:00:00+00:00,5,0,EURJPY,2.3625000000000003,0.625,2.323450868966107,False,2026-01
2026-01-26 10:00:00+00:00,10,0,EURJPY,2.3100000000000005,0.6,2.0848842511036043,True,2026-01
2026-01-26 15:00:00+00:00,15,0,USDCHF,1.3974999999999997,0.575,1.3134693864603508,True,2026-01
2026-01-27 00:00:00+00:00,0,1,EURJPY,1.6875,0.625,1.3526911715196264,False,2026-01
2026-01-27 05:00:00+00:00,5,1,EURJPY,2.2,0.6,1.052401195336504,True,2026-01
2026-01-27 15:00:00+00:00,15,1,USDCHF,2.2575,0.575,1.4261978499079262,False,2026-01
2026-01-27 20:00:00+00:00,20,1,USDCHF,2.205,0.55,1.5974505842763473,True,2026-01
2026-01-28 00:00:00+00:00,0,2,USDCHF,2.2575,0.575,1.6349745822653565,True,2026-01
2026-01-29 05:00:00+00:00,5,3,USDCHF,2.3100000000000005,0.6,0.9829236027024956,True,2026-01
2026-01-29 15:00:00+00:00,15,3,EURJPY,2.3100000000000005,0.6,0.8590088742646326,True,2026-01
2026-01-30 05:00:00+00:00,5,4,EURJPY,1.4300000000000004,0.6,0.8436019567870818,False,2026-01
2026-01-30 10:00:00+00:00,10,4,EURJPY,2.15,0.575,0.8964848175606384,False,2026-01
2026-02-03 15:00:00+00:00,15,1,USDCHF,1.64,0.525,0.6548662237385526,True,2026-02
2026-02-03 20:00:00+00:00,20,1,EURJPY,1.7249999999999999,0.65,0.65606646664455,True,2026-02
2026-02-04 10:00:00+00:00,10,2,EURJPY,1.7249999999999999,0.65,0.705156769295245,True,2026-02
2026-02-05 05:00:00+00:00,5,3,EURUSD,1.2349999999999999,0.45,0.5230906919789972,True,2026-02
2026-02-05 10:00:00+00:00,10,3,EURUSD,1.2674999999999998,0.475,0.5559009400525508,True,2026-02
2026-02-05 20:00:00+00:00,20,3,EURUSD,1.2999999999999998,0.5,1.0679989498231688,False,2026-02
2026-02-06 00:00:00+00:00,0,4,EURJPY,2.76,0.65,1.2460583464840973,True,2026-02
2026-02-06 05:00:00+00:00,5,4,EURJPY,1.265,0.65,1.0082861733421693,True,2026-02
2026-02-06 10:00:00+00:00,10,4,USDCHF,1.1550000000000002,0.55,0.6655084031445134,False,2026-02
2026-02-06 15:00:00+00:00,15,4,EURUSD,1.6,0.5,0.6917472789161409,True,2026-02
2026-02-06 20:00:00+00:00,20,4,EURUSD,2.3575,0.525,0.7265064906521352,False,2026-02
2026-02-09 00:00:00+00:00,0,0,EURUSD,2.3000000000000003,0.5,0.7799474277131055,True,2026-02
2026-02-09 05:00:00+00:00,5,0,USDCHF,1.3649999999999998,0.55,0.696646476584429,False,2026-02
2026-02-09 10:00:00+00:00,10,0,USDCHF,2.205,0.55,0.8300293528283503,False,2026-02
2026-02-09 15:00:00+00:00,15,0,USDCHF,2.1525,0.525,1.1941664212504202,True,2026-02
2026-02-09 20:00:00+00:00,20,0,USDCHF,2.205,0.55,1.2456545446791398,True,2026-02
2026-02-10 00:00:00+00:00,0,1,USDCHF,1.6800000000000002,0.55,1.2933585967819565,False,2026-02
2026-02-10 05:00:00+00:00,5,1,EURJPY,2.76,0.65,1.161120019968399,True,2026-02
2026-02-10 10:00:00+00:00,10,1,EURJPY,2.76,0.65,1.302410220225053,False,2026-02
2026-02-10 15:00:00+00:00,15,1,EURJPY,2.3625000000000003,0.625,1.3758676559939609,True,2026-02
2026-02-10 20:00:00+00:00,20,1,EURJPY,2.3625000000000003,0.625,1.189865087199737,True,2026-02
2026-02-11 00:00:00+00:00,0,2,EURJPY,2.3625000000000003,0.625,1.1107010176239878,False,2026-02
2026-02-11 05:00:00+00:00,5,2,EURJPY,2.3625000000000003,0.625,0.9653800584788966,True,2026-02
2026-02-11 10:00:00+00:00,10,2,EURJPY,1.8,0.625,1.0652303932046907,False,2026-02
2026-02-11 15:00:00+00:00,15,2,EURUSD,1.8275000000000001,0.575,1.533603668953817,True,2026-02
2026-02-11 20:00:00+00:00,20,2,EURUSD,1.29,0.575,1.5291059389018635,True,2026-02
2026-02-12 00:00:00+00:00,0,3,EURUSD,1.29,0.575,1.5096831151975674,False,2026-02
2026-02-12 10:00:00+00:00,10,3,USDCHF,1.64,0.525,1.008705361536438,True,2026-02
2026-02-13 05:00:00+00:00,5,4,EURUSD,2.52,0.55,0.8352260395169093,True,2026-02
2026-02-13 10:00:00+00:00,10,4,EURUSD,1.3649999999999998,0.55,0.6519664647044325,True,2026-02
2026-02-13 15:00:00+00:00,15,4,EURUSD,1.3974999999999997,0.575,0.8429219410446857,True,2026-02
2026-02-13 20:00:00+00:00,20,4,EURJPY,1.7600000000000002,0.6,0.8936943524070995,True,2026-02
2026-02-16 10:00:00+00:00,10,0,EURJPY,1.8,0.625,0.6341034892161022,True,2026-02
2026-02-17 00:00:00+00:00,0,1,EURJPY,2.3625000000000003,0.625,0.688857956019305,False,2026-02
2026-02-17 05:00:00+00:00,5,1,EURJPY,2.3625000000000003,0.625,0.7614052778295355,False,2026-02
2026-02-17 15:00:00+00:00,15,1,EURUSD,2.1525,0.525,0.9429237981031287,True,2026-02
2026-02-17 20:00:00+00:00,20,1,EURJPY,1.3200000000000003,0.6,0.8138507511201237,True,2026-02
2026-02-18 05:00:00+00:00,5,2,EURUSD,1.2600000000000002,0.55,0.8211472660181146,True,2026-02
2026-02-18 10:00:00+00:00,10,2,EURJPY,1.3200000000000003,0.6,0.7825902745927179,False,2026-02
2026-02-18 15:00:00+00:00,15,2,EURJPY,1.72,0.575,0.7829128218364844,False,2026-02
2026-02-18 20:00:00+00:00,20,2,EURJPY,2.4725,0.575,0.8743401693150437,True,2026-02
2026-02-19 00:00:00+00:00,0,3,EURJPY,2.4725,0.575,0.9341595411259821,False,2026-02
2026-02-19 05:00:00+00:00,5,3,EURUSD,2.3100000000000005,0.6,0.9667035113486668,True,2026-02
2026-02-19 10:00:00+00:00,10,3,EURUSD,1.4625,0.625,0.9022847742643026,False,2026-02
2026-02-20 20:00:00+00:00,20,4,EURUSD,1.3200000000000003,0.6,1.8085067595444382,False,2026-02
2026-02-23 00:00:00+00:00,0,0,USDCHF,3.045,0.55,1.9214482796123484,True,2026-02
2026-02-23 05:00:00+00:00,5,0,USDCHF,1.1550000000000002,0.55,1.6833405438605535,True,2026-02
2026-02-23 10:00:00+00:00,10,0,USDCHF,1.1825,0.575,1.2900909276532149,True,2026-02
